subject,session,run,decoder,study,trial,pre_gap_s,n_channels_used,trial_dur_s,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_index,mean_dist,median_dist,frac_within,vel_alignment
S09,Se01,R09,AR,Main,1,3.24,11,60.04,1.9734179139027608,1.763766205114511,1.494889440826023,0.072604870754403,0.6160778159487921,27.90394639760932,0.5459694944463662,0.252213038547228,0.072604870754403,0.07657297161588426,0.07458892118514363,-0.026599800603307404,0.09167295234331305,0.5369179740393397,0.5038563305289108,0.0966022651565623,0.03647364671310732
S09,Se01,R09,AR,Main,2,3.24,11,60.0,0.7520226775828874,2.2127150972827168,0.9161064779779619,0.1905432907862646,0.3757451963058182,31.80132841328551,0.7246466080696872,0.252213038547228,0.12976730462961786,0.12878804953858397,0.12927767708410093,0.0037874098340923844,0.1173399621681757,0.4928668794029224,0.5027485294644561,0.037333333333333336,0.023064424539372904
S09,Se01,R09,AR,Main,3,3.24,11,60.04,1.1465741674163128,1.4794739860656267,0.9929188176455755,0.1304878309817035,0.40670760341721734,32.50645283954788,0.7277935353329359,0.2905932835435453,0.17511633040812866,0.18232416668430046,0.17872024854621454,-0.02016513611301284,0.08930595660202906,0.4602064327670104,0.4421356129365258,0.0073284477015323115,0.052800471409320496
S09,Se01,R09,AR,Main,4,3.2,11,60.04,1.3275753505483967,3.630419865560084,1.457651719158666,0.12037009245506684,0.49738120286048426,27.55391956499622,0.7197149015792603,0.27414460711655214,0.2038705547057276,0.12037009245506684,0.1621203235803972,0.25752620154761774,0.057461567685381,0.5025586156559103,0.493434444501403,0.06129247168554297,-0.00037643790877952025
S09,Se01,R10,AR,Main,0,2.321,11,60.0,1.6134341969023287,2.962565515634631,1.2285807204620731,0.06893516002310209,0.49161306674121474,30.6793604996893,0.7471945316836817,0.29607617568587635,0.05898625109614232,0.09496451221324796,0.07697538165469514,-0.23369979039857827,0.08977088701289734,0.43911119552074235,0.4384377521515297,0.042666666666666665,-0.02336116627958388
S09,Se01,R10,AR,Main,1,3.24,11,60.0,1.8662882228094793,2.745066405423854,1.8020102892014367,0.04668610562368282,0.7311455456602889,24.002527895255437,0.5708670897432051,0.2412472542625659,0.026797608223873986,0.06370407693378051,0.04525084257882725,-0.4077986906610106,0.06825676890747766,0.3086009892570991,0.2917123886822851,0.12266666666666666,0.02188458194023486
S09,Se01,R10,AR,Main,2,3.28,11,60.0,1.5677806774051655,1.9715340210000718,1.4423472332454785,0.06974686708017591,0.46680359154628476,29.974997245442935,0.6981552677575613,0.2302814699779038,0.08961908509138913,0.07777921116612474,0.08369914812875694,0.07072876002901939,0.05544133384221329,0.31116242052268056,0.30506309506414764,0.12066666666666667,0.08079781510189228
S09,Se01,R10,AR,Main,3,3.24,11,60.0,0.7087138308744698,3.7602607085911197,1.032065835362706,0.11309381484129688,0.42649004701102167,30.87736222480755,0.7171844948037005,0.23576436212023485,0.11309381484129688,0.14548761014806208,0.1292907124946795,-0.12527502819701086,0.0718054434694495,0.39707450593019106,0.38100415310260266,0.07266666666666667,0.04240465910510683
S09,Se01,R10,AR,Main,4,3.28,11,60.0,1.704999626695566,1.8421196147787977,1.4339398150910498,0.03556907902505651,0.7081150172149275,23.749938502065017,0.588834155910049,0.25769593068955904,0.05136977965685285,0.03556907902505651,0.04346942934095468,0.18174497424227426,0.05103865340814272,0.281942306506375,0.27440937311480273,0.12466666666666666,0.025865816000174943
S09,Se01,R11,AR,Main,0,2.281,11,60.04,1.5872808950346033,3.3672359946733805,1.331724280995749,0.06279447551792763,0.5621256230678178,28.699683392519066,0.6352110112862923,0.252213038547228,0.06279447551792763,0.060102249975661104,0.06144836274679437,0.021906405817191422,0.08243452230396636,0.3411036281603277,0.29827926770385854,0.07994670219853431,0.07291632678917673
